pt	□□□□□□□□□圍	9633,9633,9633,9633,9633,9633,9633,9633,9633,22285
pu	明胃□□□□盟□□□	26126,32963,9633,9633,9633,9633,30431,9633,9633,9633
pv	果困杲□□□夥□晰□	26524,22256,26482,9633,9633,9633,22821,9633,26224,9633
pw	囡□□□□□□□□□	22241,9633,9633,9633,9633,9633,9633,9633,9633,9633
px	累曳□□□□□□□□	32047,26355,9633,9633,9633,9633,9633,9633,9633,9633
py	昱□□□□□□□□影	26161,9633,9633,9633,9633,9633,9633,9633,9633,24433
pz	因□□團□恩囿暸□□	22240,9633,9633,22296,9633,24681,22271,26296,9633,9633
q,	□□□□□□轔□□□	9633,9633,9633,9633,9633,9633,36692,9633,9633,9633
q.	攻吏□□□□□□□□	25915,21519,9633,9633,9633,9633,9633,9633,9633,9633
q/	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
q;	叵□匱噩□□□□□歐	21493,9633,21297,22121,9633,9633,9633,9633,9633,27472
qa	軾輕輒匡巧□輛□項□	36606,36629,36626,21281,24039,9633,36635,9633,38917,9633
qb	功□□輾輟□□□□□	21151,9633,9633,36670,36639,9633,9633,9633,9633,9633
qc	汞□□□□□□匯□□	27742,9633,9633,9633,9633,9633,9633,21295,9633,9633
qd	可擊□□緊□囊□雅熙	21487,25802,9633,9633,32202,9633,22218,9633,38597,29081
qe	□□匪□□□□□憨□	9633,9633,21290,9633,9633,9633,9633,9633,25000,9633
qf	匿□□□□□□□□□	21311,9633,9633,9633,9633,9633,9633,9633,9633,9633
qg	□□□□□□匾□□□	9633,9633,9633,9633,9633,9633,21310,9633,9633,9633
qh	瓦甫□□□敷□□□□	29926,29995,9633,9633,9633,25975,9633,9633,9633,9633
qi	豆□□豉□逗輸□□□	35910,9633,9633,35913,9633,36887,36664,9633,9633,9633
qj	切□匝□□軔□軟□輓	20999,9633,21277,9633,9633,36564,9633,36575,9633,36627
qk	匹□□□□□□巫□□	21305,9633,9633,9633,9633,9633,9633,24043,9633,9633
ql	轎軌□穎□□□□□□	36686,36556,9633,31310,9633,9633,9633,9633,9633,9633
qm	貢□□□□□□□□□	36002,9633,9633,9633,9633,9633,9633,9633,9633,9633
qn	連□□轄□□□□□□	36899,9633,9633,36676,9633,9633,9633,9633,9633,9633
qo	匠斬□塹□□□鏨□暫	21280,26028,9633,22649,9633,9633,9633,37864,9633,26283
qp	旨曹副軸□遭□□□□	26088,26361,21103,36600,9633,36973,9633,9633,9633,9633
qq	比□軻□□輔□□皆輻	27604,9633,36603,9633,9633,36628,9633,9633,30342,36667
qr	□□□□□□□□□轅	9633,9633,9633,9633,9633,9633,9633,9633,9633,36677
qs	軋旡□□□恐□□□□	36555,26081,9633,9633,9633,24656,9633,9633,9633,9633
qt	巨邛事□□□□□□□	24040,37019,20107,9633,9633,9633,9633,9633,9633,9633
qu	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
qv	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
qw	□□□□□□□□□輜	9633,9633,9633,9633,9633,9633,9633,9633,9633,36636
qx	長轡□□□□□□□□	38263,36705,9633,9633,9633,9633,9633,9633,9633,9633
qy	轆□□□□□□較□□	36678,9633,9633,9633,9633,9633,9633,36611,9633,9633
qz	輳□□轉軛□轍□□□	36659,9633,9633,36681,36571,9633,36685,9633,9633,9633
r,	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
r.	垢□□□□□□□□□	22434,9633,9633,9633,9633,9633,9633,9633,9633,9633
r/	□□□□□□賣□□□	9633,9633,9633,9633,9633,9633,36067,9633,9633,9633
r;	吉哉□□□□臺喜遠□	21513,21705,9633,9633,9633,9633,33274,21916,36960,9633
ra	甘□□某□□□其□垣	29976,9633,9633,26576,9633,9633,9633,20854,9633,22435
rb	□聲堀□□□□□□□	9633,32882,22528,9633,9633,9633,9633,9633,9633,9633
rc	走赤赴赫起□超趁趨趕	36208,36196,36212,36203,36215,9633,36229,36225,36264,36245
rd	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
re	址墟圳□□□□□□□	22336,22687,22323,9633,9633,9633,9633,9633,9633,9633
rf	革□鞘鞋勒寺填塔鞠靼	38761,9633,38808,38795,21202,23546,22635,22612,38816,38780
rg	壽□地□□□□□□□	22781,9633,22320,9633,9633,9633,9633,9633,9633,9633
rh	坊□□□□□□□熬□	22346,9633,9633,9633,9633,9633,9633,9633,29100,9633
ri	□□□達□□□□□□	9633,9633,9633,36948,9633,9633,9633,9633,9633,9633
rj	埆□□遘□坍帶坎□□	22470,9633,9633,36952,9633,22349,24118,22350,9633,9633
rk	共□恭熱巷堆□□□增	20849,9633,24685,29105,24055,22534,9633,9633,9633,22686
rl	考表埠□教□□塢□者	32771,34920,22496,9633,25945,9633,9633,22626,9633,32773
rm	責□□□勣□□□□堝	36012,9633,9633,9633,21219,9633,9633,9633,9633,22557
rn	志□□壙塘□□□□□	24535,9633,9633,22745,22616,9633,9633,9633,9633,9633
ro	圻塊□□□坼□□□壎	22331,22602,9633,9633,9633,22396,9633,9633,9633,22734
rp	昔□坤戴塌□□黃鵲□	26132,9633,22372,25140,22604,9633,9633,40643,40306,9633
rq	域載坷□□埔□甚□堰	22495,36617,22391,9633,9633,22484,9633,29978,9633,22576
rr	圭□卦幫勤□覲□堵□	22317,9633,21350,24171,21220,9633,35250,9633,22581,9633
rs	世□□□□□□□□□	19990,9633,9633,9633,9633,9633,9633,9633,9633,9633
rt	□垠埭□坡□□□□□	9633,22432,22509,9633,22369,9633,9633,9633,9633,9633
ru	青□□□□靛□□散□	38738,9633,9633,9633,9633,38747,9633,9633,25955,9633
rv	□栽□□□□□□□□	9633,26685,9633,9633,9633,9633,9633,9633,9633,9633
rw	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
rx	去素□□劫□盍□埃□	21435,32032,9633,9633,21163,9633,30413,9633,22467,9633
ry	垃坑□□□□□□裁壞	22403,22353,9633,9633,9633,9633,9633,9633,35009,22750
rz	坏□□壩城□歎難壢□	22351,9633,9633,22761,22478,9633,27470,38627,22754,9633
s,	兆□□□□逃覜□□□	20806,9633,9633,9633,9633,36867,35228,9633,9633,9633
s.	□蹊□踩□□□蹤蹈鷺	9633,36426,9633,36393,9633,9633,9633,36452,36424,40442
s/	□□□□□□□□躅□	9633,9633,9633,9633,9633,9633,9633,9633,36485,9633
s;	□□□□□□□□□躁	9633,9633,9633,9633,9633,9633,9633,9633,9633,36481
sa	□踐躡□□□夙□鳳虱	9633,36368,36513,9633,9633,9633,22809,9633,40179,34417
sb	殳□□踞躍□踴□□□	27571,9633,9633,36382,36493,9633,36404,9633,9633,9633
sc	蹼□□□□□□□□踏	36476,9633,9633,9633,9633,9633,9633,9633,9633,36367
sd	踹□□□□□蹦□收□	36409,9633,9633,9633,9633,9633,36454,9633,25910,9633
se	趾□□□□□□□□□	36286,9633,9633,9633,9633,9633,9633,9633,9633,9633
sf	毋□躪躇□迅貫□□蝨	27595,9633,36522,36487,9633,36805,36011,9633,9633,34664
sg	跖□□□□□□□□□	36310,9633,9633,9633,9633,9633,9633,9633,9633,9633
sh	凡□□□□□□□□□	20961,9633,9633,9633,9633,9633,9633,9633,9633,9633
si	跘□□蹉□□□□□蹲	36312,9633,9633,36425,9633,9633,9633,9633,9633,36466
sj	跪□□跚□□□□□□	36330,9633,9633,36314,9633,9633,9633,9633,9633,9633
sk	趴□□□□□□□飛□	36276,9633,9633,9633,9633,9633,9633,9633,39131,9633
sl	□□□□跑□□□□凰	9633,9633,9633,9633,36305,9633,9633,9633,9633,20976
sm	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
sn	跎□□踱□□□□□□	36302,9633,9633,36401,9633,9633,9633,9633,9633,9633
so	跌□□□□□□□躓踵	36300,9633,9633,9633,9633,9633,9633,9633,36499,36405
sp	□□□踝蹋□□□踢□	9633,9633,9633,36381,36427,9633,9633,9633,36386,9633
sq	□□□□距□□□□□	9633,9633,9633,9633,36317,9633,9633,9633,9633,9633
sr	□□□蹺躊□蹣躂□□	9633,9633,9633,36474,36490,9633,36451,36482,9633,9633
ss	□几□跺□□□跳□□	9633,20960,9633,36346,9633,9633,9633,36339,9633,9633
st	□跟□□跛□□□□□	9633,36319,9633,9633,36315,9633,9633,9633,9633,9633
su	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
sv	朵□剁□□□□□□□	26421,9633,21057,9633,9633,9633,9633,9633,9633,9633
sw	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
sx	□□□□□響□□□跆	9633,9633,9633,9633,9633,38911,9633,9633,9633,36294
sy	□□跡□□□□蹄□蹴	9633,9633,36321,9633,9633,9633,9633,36420,9633,36468
sz	母趺□□□□□蹶跋□	27597,36282,9633,9633,9633,9633,9633,36470,36299,9633
t,	□彝□□□□□□□□	9633,24413,9633,9633,9633,9633,9633,9633,9633,9633
t.	降□□□□□□□□□	38477,9633,9633,9633,9633,9633,9633,9633,9633,9633
t/	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
t;	違□□□□□隕□□□	36949,9633,9633,9633,9633,9633,38549,9633,9633,9633
ta	阮陘陬□□□陋□陌□	38446,38488,38508,9633,9633,9633,38475,9633,38476,9633
tb	皮□□□□□□□皰□	30382,9633,9633,9633,9633,9633,9633,9633,30384,9633
tc	□□□□□逮□□隙□	9633,9633,9633,9633,9633,36910,9633,9633,38553,9633
td	盡巴肅□□□□□□□	30433,24052,32901,9633,9633,9633,9633,9633,9633,9633
te	阯□騭□□□□□□□	38447,9633,39469,9633,9633,9633,9633,9633,9633,9633
tf	聿□阱□建□□□□□	32895,9633,38449,9633,24314,9633,9633,9633,9633,9633
tg	弓強費疆弛弦□弱弧彈	24339,24375,36027,30086,24347,24358,9633,24369,24359,24392
th	防□□□□□□□□□	38450,9633,9633,9633,9633,9633,9633,9633,9633,9633
ti	□□□除陰□□隘隊險	9633,9633,9633,38500,38512,9633,9633,38552,38538,38570
tj	□□□□□□帚□陷□	9633,9633,9633,9633,9633,9633,24090,9633,38519,9633
tk	夬□□附□□□□□□	22828,9633,9633,38468,9633,9633,9633,9633,9633,9633
tl	尹□□陞□□□□陶君	23609,9633,9633,38494,9633,9633,9633,9633,38518,21531
tm	際□□□□□□□□□	38555,9633,9633,9633,9633,9633,9633,9633,9633,9633
tn	陀□□□□□□□□□	38464,9633,9633,9633,9633,9633,9633,9633,9633,9633
to	□□□陲□□□□□□	9633,9633,9633,38514,9633,9633,9633,9633,9633,9633
tp	隄□□□□□隅□□□	38532,9633,9633,9633,9633,9633,38533,9633,9633,9633
tq	陣□阿□□□隔□□尋	38499,9633,38463,9633,9633,9633,38548,9633,9633,23563
tr	□□陡□□□□陸□畫	9633,9633,38497,9633,9633,9633,9633,38520,9633,30059
ts	已己巳□選忌□□改□	24050,24049,24051,9633,36984,24524,9633,9633,25913,9633
tt	□限□□陂□□□□□	9633,38480,9633,9633,38466,9633,9633,9633,9633,9633
tu	阻□□□□□□□□□	38459,9633,9633,9633,9633,9633,9633,9633,9633,9633
tv	□□□□□□□□□陳	9633,9633,9633,9633,9633,9633,9633,9633,9633,38515
tw	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
tx	艮□□□□退□□□□	33390,9633,9633,9633,9633,36864,9633,9633,9633,9633
ty	□阬□□□□隴□□障	9633,38444,9633,9633,9633,9633,38580,9633,9633,38556
tz	墮□□□阪□□陜□□	22702,9633,9633,9633,38442,9633,9633,38492,9633,9633
u,	魚□鱸鰭鯽鯨鯛鮮鮑魯	39770,9633,40056,39981,39933,39912,39899,39854,39825,39791
u.	肜□□□□□□□脈胳	32924,9633,9633,9633,9633,9633,9633,9633,33032,33011
u/	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
u;	□□□□□□□□□臊	9633,9633,9633,9633,9633,9633,9633,9633,9633,33226
ua	且□懸肝助□肺具豚腰	19988,9633,25080,32925,21161,9633,32954,20855,35930,33136
ub	肋□□□膠□□□□□	32907,9633,9633,9633,33184,9633,9633,9633,9633,9633
uc	胱□□□□□膛□□□	33009,9633,9633,9633,9633,9633,33179,9633,9633,9633
ud	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
ue	刖□腓□□□□□□臚	21014,9633,33107,9633,9633,9633,9633,9633,9633,33242
uf	臟□□□肢肘脖□□膜	33247,9633,9633,9633,32930,32920,33046,9633,9633,33180
ug	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
uh	肪□□□□□□□□□	32938,9633,9633,9633,9633,9633,9633,9633,9633,9633
ui	胖□□膳□□□□□臉	32982,9633,9633,33203,9633,9633,9633,9633,9633,33225
uj	膽□□腆服□□□□□	33213,9633,9633,33094,26381,9633,9633,9633,9633,9633
uk	□□□□□□□腳□脫	9633,9633,9633,9633,9633,9633,9633,33139,9633,33067
ul	□□□□胞□□□胸腺	9633,9633,9633,9633,32990,9633,9633,9633,33016,33146
um	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
un	臏□□□□□腕腔□□	33231,9633,9633,9633,9633,9633,33109,33108,9633,9633
uo	肵肐□□□□□腴□腹	32949,32912,9633,9633,9633,9633,9633,33140,9633,33145
up	腸□胛膿□腮□□腥□	33144,9633,32987,33215,9633,33134,9633,9633,33125,9633
uq	肛脹□□□膊膈脰□脂	32923,33081,9633,9633,9633,33162,33160,33072,9633,33026
ur	肚□□□□□□□□膨	32922,9633,9633,9633,9633,9633,9633,9633,9633,33192
us	肌□□□股□□□□□	32908,9633,9633,9633,32929,9633,9633,9633,9633,9633
ut	□腿肥腱□□□□□□	9633,33151,32933,33137,9633,9633,9633,9633,9633,9633
uu	朋□□□□□□□鵬□	26379,9633,9633,9633,9633,9633,9633,9633,40300,9633
uv	□□□□□□□膝□□	9633,9633,9633,9633,9633,9633,9633,33181,9633,9633
uw	□□□□□□□□腦臘	9633,9633,9633,9633,9633,9633,9633,9633,33126,33240
ux	□□□□□□□□□胎	9633,9633,9633,9633,9633,9633,9633,9633,9633,32974
uy	□臃□□□□朧膀□臆	9633,33219,9633,9633,9633,9633,26407,33152,9633,33222
uz	胚肱□□胰□□□□腌	32986,32945,9633,9633,33008,9633,9633,9633,9633,33100
v,	杰□□□□□□□□□	26480,9633,9633,9633,9633,9633,9633,9633,9633,9633
v.	枚杉□榭□□□樅攀格	26522,26441,9633,27053,9633,9633,9633,27141,25856,26684
v/	柬□□□□楞□□□□	26604,9633,9633,9633,9633,26974,9633,9633,9633,9633
v;	束杏剌□□速賴□整□	26463,26447,21068,9633,9633,36895,36084,9633,25972,9633
va	本末椰械極□柄枰穀標	26412,26411,26928,26800,26997,9633,26564,26544,31296,27161
vb	朸□□□橘□桶□□□	26424,9633,9633,9633,27224,9633,26742,9633,9633,9633
vc	朴□□□□□檔□杪□	26420,9633,9633,9633,9633,9633,27284,9633,26474,9633
vd	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
ve	壺□□欄□□楨□□櫚	22778,9633,9633,27396,9633,9633,26984,9633,9633,27354
vf	樺□□楛枝村植檣材權	27194,9633,9633,26971,26525,26449,26893,27299,26448,27402
vg	□□□李□□□□□□	9633,9633,9633,26446,9633,9633,9633,9633,9633,9633
vh	朮枋□□榔述□□□□	26414,26507,9633,9633,27028,36848,9633,9633,9633,9633
vi	□□□樣槍□榆□□檢	9633,9633,9633,27171,27085,9633,27014,9633,9633,27298
vj	相枕刺棗□想□榷□橡	30456,26517,21050,26839,9633,24819,9633,27063,9633,27233
vk	□松□□梯樵□來□□	9633,26494,9633,9633,26799,27189,9633,20358,9633,9633
vl	橋□槌梃楹杓□□□棉	27211,9633,27084,26755,27001,26451,9633,9633,9633,26825
vm	□□□□□□櫻□□□	9633,9633,9633,9633,9633,9633,27387,9633,9633,9633
vn	檳□棺櫥□檸□榨□□	27315,9633,26874,27365,9633,27320,9633,27048,9633,9633
vo	析梅柳株□榴□□□□	26512,26757,26611,26666,9633,27060,9633,9633,9633,9633
vp	東杳柙棵榻□□□□樓	26481,26483,26585,26869,27067,9633,9633,9633,9633,27155
vq	杠朼柯□□□槓壹□櫃	26464,26428,26607,9633,9633,9633,27091,22777,9633,27331
vr	杜□□桂檮□構□楮樹	26460,9633,9633,26690,27310,9633,27083,9633,26990,27193
vs	札机□□□□□桃□□	26413,26426,9633,9633,9633,9633,9633,26691,9633,9633
vt	橢杞杷□□□□□□□	27234,26462,26487,9633,9633,9633,9633,9633,9633,9633
vu	□□□□□□棚櫓□□	9633,9633,9633,9633,9633,9633,26842,27347,9633,9633
vv	林梵□森楚麓□焚彬棟	26519,26805,9633,26862,26970,40595,9633,28954,24428,26847
vw	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
vx	楓機□□□□□梭□□	26963,27231,9633,9633,9633,9633,9633,26797,9633,9633
vy	□核□柱□□柿榜□檀	9633,26680,9633,26609,9633,9633,26623,27036,9633,27264
vz	杯□槭棒板□□杖梳椿	26479,9633,27117,26834,26495,9633,9633,26454,26803,26943
w,	災彝□□□□□□□□	28797,24413,9633,9633,9633,9633,9633,9633,9633,9633
w.	彖□□□□□□□□蠡	24406,9633,9633,9633,9633,9633,9633,9633,9633,34849
w/	□邋□□□□媼□□□	9633,37003,9633,9633,9633,9633,23228,9633,9633,9633
w;	如絮□□娛恕娟□□嬋	22914,32110,9633,9633,23067,24661,23071,9633,9633,23307
wa	□姪嫣妹□□□□□嫖	9633,23018,23267,22969,9633,9633,9633,9633,9633,23254
wb	奴□□□努怒媚□娓□	22900,9633,9633,9633,21162,24594,23194,9633,23059,9633
wc	彔□剝□□□嫦□妙□	24404,9633,21085,9633,9633,9633,23270,9633,22937,9633
wd	奾□□□□□□□□□	22910,9633,9633,9633,9633,9633,9633,9633,9633,9633
we	□□□嫻□□□□□□	9633,9633,9633,23291,9633,9633,9633,9633,9633,9633
wf	□□□□妓□□□□姑	9633,9633,9633,9633,22931,9633,9633,9633,9633,22993
wg	妒□她好□□□媽□□	22930,9633,22905,22909,9633,9633,9633,23229,9633,9633
wh	妨□□□娘□□□嫉□	22952,9633,9633,9633,23064,9633,9633,9633,23241,9633
wi	姅□□姘嫌□□□□□	22981,9633,9633,23000,23244,9633,9633,9633,9633,9633
wj	□□妳姍□□□□□彙	9633,9633,22963,22989,9633,9633,9633,9633,9633,24409
wk	□□□□娣□□□□□	9633,9633,9633,9633,23075,9633,9633,9633,9633,9633
wl	嬌□□□姊妁媳□娥婢	23308,9633,9633,9633,22986,22913,23219,9633,23077,23138
wm	□□□□□□□□□媧	9633,9633,9633,9633,9633,9633,9633,9633,9633,23207
wn	巡□□嬤□□婉□嬸□	24033,9633,9633,23332,9633,9633,23113,9633,23352,9633
wo	妡□嫂姓□□□□□□	22945,9633,23234,22995,9633,9633,9633,9633,9633,9633
wp	甾嫘□巢□□□□□娼	30014,23256,9633,24034,9633,9633,9633,9633,9633,23100
wq	妅□姬□□□□□□嫗	22917,9633,23020,9633,9633,9633,9633,9633,9633,23255
wr	媒□□娃□□媾□姥嬉	23186,9633,9633,23043,9633,9633,23230,9633,23013,23305
ws	姆□□□□□□姚□□	22982,9633,9633,9633,9633,9633,9633,23002,9633,9633
wt	婀妃□□□□婦□□□	23104,22915,9633,9633,9633,9633,23142,9633,9633,9633
wu	姐□□□□□□□□□	22992,9633,9633,9633,9633,9633,9633,9633,9633,9633
wv	□□□□□□□□□嫩	9633,9633,9633,9633,9633,9633,9633,9633,9633,23273
ww	□姦□□□□□□□□	9633,23014,9633,9633,9633,9633,9633,9633,9633,9633
wx	□□□□□□□姒□始	9633,9633,9633,9633,9633,9633,9633,22994,9633,22987
wy	娮□□□□□□嫡□婷	23086,9633,9633,9633,9633,9633,9633,23265,9633,23159
wz	娠□□孀姨□□□□□	23072,9633,9633,23360,23016,9633,9633,9633,9633,9633
x,	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
x.	緩綏□縫□終綬縱□絡	32233,32143,9633,32299,9633,32066,32172,32305,9633,32097
x/	□□□繹□□□□□□	9633,9633,9633,32377,9633,9633,9633,9633,9633,9633
x;	台□□□□怠絹□□□	21488,9633,9633,9633,9633,24608,32121,9633,9633,9633
xa	紜緻純絨□□□□緬縹	32028,32251,32020,32104,9633,9633,9633,9633,32236,32313
xb	幼□□□綴□□□□□	24188,9633,9633,9633,32180,9633,9633,9633,9633,9633
xc	□□□□□□□□紗□	9633,9633,9633,9633,9633,9633,9633,9633,32023,9633
xd	□□絀□□□繃□□□	9633,9633,32064,9633,9633,9633,32323,9633,9633,9633
xe	□□□□□□□□□綽	9633,9633,9633,9633,9633,9633,9633,9633,9633,32189
xf	弁□□□綁紂縝牆□□	24321,9633,9633,9633,32129,32002,32285,29254,9633,9633
xg	幻□□紐□□編□□□	24187,9633,9633,32016,9633,9633,32232,9633,9633,9633
xh	紡□□□□□□□□□	32033,9633,9633,9633,9633,9633,9633,9633,9633,9633
xi	絆□□繕縑□綸縊□繪	32070,9633,9633,32341,32273,9633,32184,32266,9633,32362
xj	繩□緲綢絕紉□納□紹	32361,9633,32242,32162,32085,32009,9633,32013,9633,32057
xk	以□□□□維紛纖逡繒	20197,9633,9633,9633,9633,32173,32027,32406,36897,32338
xl	□□縐颳級約□繙□線	9633,9633,32272,39091,32026,32004,9633,32345,9633,32218
xm	□□□將□□纓□□□	9633,9633,9633,23559,9633,9633,32403,9633,9633,9633
xn	綜□綰□□□□縮□纏	32156,9633,32176,9633,9633,9633,9633,32302,9633,32399
xo	紙緞颼牟□□□□□□	32025,32222,39100,29279,9633,9633,9633,9633,9633,9633
xp	細絏紳綑□□□□□縷	32048,32079,32051,32145,9633,9633,9633,9633,9633,32311
xq	紅□纜□□縛□□□□	32005,9633,32412,9633,9633,32283,9633,9633,9633,9633
xr	壯紲□繞□裝績綾緒續	22767,32050,9633,32350,9633,35037,32318,32190,32210,32396
xs	允□糾□□□□□□□	20801,9633,31998,9633,9633,9633,9633,9633,9633,9633
xt	□紀繡□紼□□□□緯	9633,32000,32353,9633,32060,9633,9633,9633,9633,32239
xu	組□□□□□□□□□	32068,9633,9633,9633,9633,9633,9633,9633,9633,9633
xv	□□□□□□□□□練	9633,9633,9633,9633,9633,9633,9633,9633,9633,32244
xw	妝□綠□□□□□緣繅	22941,9633,32160,9633,9633,9633,9633,9633,32227,32325
xx	絲參□□□□□□鷥颱	32114,21443,9633,9633,9633,9633,9633,9633,40421,39089
xy	□絃□□□□□締紋織	9633,32067,9633,9633,9633,9633,9633,32224,32011,32340
xz	綺統□□□狀□繚紱畚	32186,32113,9633,9633,9633,29376,9633,32346,32049,30042
y,	□□□□□謎□談□□	9633,9633,9633,9633,9633,35598,9633,35527,9633,9633
y.	文毅離謝諍□□□□吝	25991,27589,38626,35613,35533,9633,9633,9633,9633,21533
y/	□□□譯□□□□□□	9633,9633,9633,35695,9633,9633,9633,9633,9633,9633
y;	□競京□部□高□哀襄	9633,31478,20140,9633,37096,9633,39640,9633,21696,35140
ya	試□訂誡語□□評□譚	35430,9633,35330,35489,35486,9633,9633,35413,9633,35674
yb	證□□□謬□誦□□□	35657,9633,9633,9633,35628,9633,35494,9633,9633,9633
yc	亦卞訃弈□□誚□□□	20134,21342,35331,24328,9633,9633,35482,9633,9633,9633
yd	訕□□□□□□□□□	35349,9633,9633,9633,9633,9633,9633,9633,9633,9633
ye	謔□訓□□□□□□站	35604,9633,35347,9633,9633,9633,9633,9633,9633,31449
yf	計辛□辣辦討□護瓣謨	35336,36763,9633,36771,36774,35342,9633,35703,29923,35624
yg	詞□訑□□慶□□□□	35422,9633,35345,9633,9633,24950,9633,9633,9633,9633
yh	訪祿禎社祁祕祖祥祈神	35370,31103,31118,31038,31041,31061,31062,31077,31048,31070
yi	□□譜議謙□論□□□	9633,9633,35676,35696,35609,9633,35542,9633,9633,9633
yj	詭□市調□認□訥諂詔	35437,9633,24066,35519,9633,35469,9633,35365,35522,35412
yk	六訟齊襪被誰商雜交袖	20845,35359,40778,35178,34987,35504,21830,38620,20132,34966
yl	託衣誕誘□□□□□詢	35351,34915,35477,35480,9633,9633,9633,9633,9633,35426
ym	□□□□□□□□謠□	9633,9633,9633,9633,9633,9633,9633,9633,35616,9633
yn	這□□□□□誼□詫□	36889,9633,9633,9633,9633,9633,35516,9633,35435,9633
yo	訢讚詐許□訴□諛裒誥	35362,35738,35408,35377,9633,35380,9633,35547,35026,35493
yp	音竟□課□意謂□衰稟	38899,31455,9633,35506,9633,24847,35586,9633,34928,31263
yq	訌□訝□□誧□誣□詣	35340,9633,35357,9633,9633,35495,9633,35491,9633,35427
yr	主諜□謹□誌請褻諸讀	20027,35548,9633,35641,9633,35468,35531,35131,35576,35712
ys	亡亢□訊設忘望□□□	20129,20130,9633,35338,35373,24536,26395,9633,9633,9633
yt	□記□□詖□□訣□諱	9633,35352,9633,9633,35414,9633,9633,35363,9633,35569
yu	龍嬴□□□□贏羸□□	40845,23348,9633,9633,9633,9633,36111,32696,9633,9633
yv	□□□□□□親□新諫	9633,9633,9633,9633,9633,9633,35242,9633,26032,35563
yw	妾□□□□□□□□□	22974,9633,9633,9633,9633,9633,9633,9633,9633,9633
yx	玄颯諷□□玆牽刻□畜	29572,39087,35575,9633,9633,29574,29309,21051,9633,30044
yy	□該□註□□□諦□識	9633,35442,9633,35387,9633,9633,9633,35558,9633,35672
yz	誇□□□誠□□詼□□	35463,9633,9633,9633,35488,9633,9633,35452,9633,9633
z,	灰□□□□□盔□□□	28784,9633,9633,9633,9633,9633,30420,9633,9633,9633
z.	髟鬣髭鬆□鬢髯□爽霾	39647,39715,39661,39686,9633,39714,39663,9633,29245,38718
z/	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
z;	右否□□□□□□□靈	21491,21542,9633,9633,9633,9633,9633,9633,9633,38728
za	丕威歪□□□□□需□	19989,23041,27498,9633,9633,9633,9633,9633,38656,9633
zb	友反夯□霧返□□□霹	21451,21453,22831,9633,38695,36820,9633,9633,9633,38713
zc	泰□霑□□□霄□霪□	27888,9633,38673,9633,9633,9633,38660,9633,38698,9633
zd	□□□在存□□□□□	9633,9633,9633,22312,23384,9633,9633,9633,9633,9633
ze	戚□霏□霞□□□□□	25114,9633,38671,9633,38686,9633,9633,9633,9633,9633
zf	奉□□奔□專□□□勵	22857,9633,9633,22868,9633,23560,9633,9633,9633,21237
zg	□盛□□□□□□□□	9633,30427,9633,9633,9633,9633,9633,9633,9633,9633
zh	太犬□□□□□□□□	22826,29356,9633,9633,9633,9633,9633,9633,9633,9633
zi	□□厥□零□□□□□	9633,9633,21413,9633,38646,9633,9633,9633,9633,9633
zj	冇規布甭□□□□□□	20871,35215,24067,29997,9633,9633,9633,9633,9633,9633
zk	丈仄□□□奪□夾贗遼	19976,20164,9633,9633,9633,22890,9633,22846,36119,36988
zl	□□□歷雹□□□□愿	9633,9633,9633,27511,38649,9633,9633,9633,9633,24895
zm	□□□□□□□□□□	9633,9633,9633,9633,9633,9633,9633,9633,9633,9633
zn	惠□□□□□□□□□	24800,9633,9633,9633,9633,9633,9633,9633,9633,9633
zo	舂霉□□□霤□□□□	33282,38665,9633,9633,9633,38692,9633,9633,9633,9633
zp	春雷□□厚□壓□□蠢	26149,38647,9633,9633,21402,9633,22739,9633,9633,34850
zq	左咸奇□□感□□□奩	24038,21688,22855,9633,9633,24863,9633,9633,9633,22889
zr	□□□棄□□霰□奢厝	9633,9633,9633,26820,9633,9633,38704,9633,22882,21405
